,2011-03-30 06:00:00,2011-03-30 09:00:00,2011-03-30 12:00:00,2011-03-30 15:00:00,2011-03-30 18:00:00,2011-03-30 21:00:00,2011-03-31 00:00:00,2011-03-31 03:00:00,2011-03-31 06:00:00
DWPC,-1.84,-2.1,-1.98,-1.7,-1.16,-0.41,0.3,0.5,-0.57
HCLD,1.0,0.0,2.0,0.0,0.0,1.0,15.0,73.0,55.0
LCLD,0.0,1.0,41.0,0.0,6.0,76.0,98.0,99.0,95.0
MCLD,99.0,97.0,101.0,30.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.1,0.28,0.0,0.0,0.07,0.03,0.0,0.0
PRES,992.7,991.7,991.6,991.4,991.0,989.2,988.8,988.8,988.2
TMPC,1.44,0.84,0.24,4.74,7.74,8.04,5.84,4.54,2.14
UWND,-2.4,-1.4,-2.3,-2.6,-1.3,-0.6,-1.4,-2.3,-2.6
VWND,-2.6,-2.7,-2.4,-1.7,-2.0,-2.1,-1.7,-1.5,-1.2
WSPD,3.5383612025908264,3.0413812651491097,3.324154027718932,3.1064449134018135,2.3853720883753127,2.1840329667841556,2.202271554554524,2.745906043549196,2.863564212655271
