,2011-06-10 06:00:00,2011-06-10 09:00:00,2011-06-10 12:00:00,2011-06-10 15:00:00,2011-06-10 18:00:00,2011-06-10 21:00:00,2011-06-11 00:00:00,2011-06-11 03:00:00,2011-06-11 06:00:00
DWPC,18.51,18.91,20.36,21.78,21.16,22.31,23.28,21.59,20.57
HCLD,69.0,98.0,96.0,69.0,93.0,68.0,44.0,28.0,2.0
LCLD,6.0,75.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,46.0,71.0,9.0,15.0,1.0,0.0,22.0,0.0,4.0
PRCP,0.0,5.06,0.51,3.24,1.43,0.33,0.69,0.0,0.0
PRES,988.0,986.4,985.4,986.0,985.1,983.6,983.8,984.0,983.7
TMPC,18.84,19.24,21.34,26.44,29.24,29.74,26.74,23.04,21.74
UWND,-2.4,-4.1,-1.6,0.0,2.8,2.6,1.6,1.3,1.8
VWND,-2.3,0.9,3.2,3.8,3.3,4.0,2.1,2.8,3.2
WSPD,3.324154027718932,4.197618372363071,3.577708763999664,3.8,4.32781700167648,4.770744176750625,2.6400757564888173,3.087069808086626,3.6715119501371642
