,2013-11-17 06:00:00,2013-11-17 09:00:00,2013-11-17 12:00:00,2013-11-17 15:00:00,2013-11-17 18:00:00,2013-11-17 21:00:00,2013-11-18 00:00:00,2013-11-18 03:00:00,2013-11-18 06:00:00
DWPC,13.83,14.39,15.09,16.05,14.76,9.86,5.98,4.12,4.6
HCLD,26.0,1.0,25.0,0.0,16.0,0.0,0.0,0.0,0.0
LCLD,77.0,37.0,45.0,33.0,33.0,1.0,1.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.55,0.72,0.09,3.09,1.02,0.06,0.0,0.0
PRES,977.5,975.7,973.8,972.4,969.0,968.4,975.0,978.4,982.4
TMPC,14.54,15.14,15.94,17.34,20.04,18.94,12.14,10.04,8.04
UWND,0.7,1.1,-0.1,1.1,4.6,10.0,7.1,6.6,6.0
VWND,6.9,6.9,7.7,8.6,9.6,5.5,1.3,-0.2,-0.8
WSPD,6.935416353759881,6.987131027825369,7.700649323271382,8.670063436907482,10.64518670573701,11.412712210513327,7.218032973047435,6.603029607687671,6.053098380168622
