,2017-03-06 06:00:00,2017-03-06 09:00:00,2017-03-06 12:00:00,2017-03-06 15:00:00,2017-03-06 18:00:00,2017-03-06 21:00:00,2017-03-07 00:00:00,2017-03-07 03:00:00,2017-03-07 06:00:00
DWPC,7.49,7.03,7.66,9.1,11.33,12.3,12.93,13.8,14.24
HCLD,0.0,27.0,77.0,81.0,85.0,98.0,96.0,99.0,99.0
LCLD,98.0,100.0,100.0,99.0,101.0,97.0,99.0,100.0,98.0
MCLD,0.0,0.0,2.0,23.0,-9999.0,24.0,6.0,65.0,35.0
PRCP,0.0,0.13,0.29,0.29,0.25,0.2,0.45,2.5,9.3
PRES,993.6,992.4,990.5,989.2,987.4,983.8,982.6,981.3,980.3
TMPC,9.64,9.04,9.24,10.64,13.44,14.14,14.94,15.44,15.84
UWND,2.1,1.9,-0.4,0.0,1.6,0.8,2.1,3.4,5.8
VWND,6.9,6.2,6.9,8.1,8.9,9.9,9.9,10.2,8.2
WSPD,7.212489168102786,6.48459713474939,6.911584478250989,8.1,9.042676594902641,9.932270636667127,10.1202766760598,10.75174404457249,10.043903623591776
