,2019-06-07 06:00:00,2019-06-07 09:00:00,2019-06-07 12:00:00,2019-06-07 15:00:00,2019-06-07 18:00:00,2019-06-07 21:00:00,2019-06-08 00:00:00,2019-06-08 03:00:00,2019-06-08 06:00:00
DWPC,18.28,17.46,15.5,16.48,17.61,18.18,18.18,14.84,13.47
HCLD,93.0,100.0,97.0,94.0,94.0,100.0,100.0,75.0,87.0
LCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,984.1,983.9,984.4,984.9,984.6,983.6,983.8,985.1,984.6
TMPC,20.04,18.64,18.24,22.54,25.84,26.54,23.64,19.74,17.54
UWND,-4.4,-4.3,-4.9,-6.2,-6.3,-6.7,-5.4,-5.4,-4.6
VWND,-2.5,-2.1,-2.7,-2.6,-2.0,-2.5,-2.3,-2.5,-2.3
WSPD,5.060632371551998,4.78539444560216,5.594640292279746,6.723094525588644,6.609841147864296,7.15122367151245,5.869412236331676,5.950630218724736,5.142956348249516
