,2012-05-24 06:00:00,2012-05-24 09:00:00,2012-05-24 12:00:00,2012-05-24 15:00:00,2012-05-24 18:00:00,2012-05-24 21:00:00,2012-05-25 00:00:00,2012-05-25 03:00:00,2012-05-25 06:00:00
DWPC,15.73,14.94,14.33,13.64,15.64,17.89,19.77,18.5,17.09
HCLD,0.0,4.0,8.0,0.0,12.0,56.0,22.0,22.0,52.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,982.0,981.9,982.0,981.5,980.6,978.4,977.7,979.5,981.8
TMPC,16.64,15.64,16.14,22.14,25.94,26.74,24.14,21.74,20.84
UWND,-1.2,-0.8,-1.6,-1.5,-1.0,-1.5,-1.6,-0.1,3.3
VWND,3.5,3.5,3.8,5.9,6.9,7.7,5.0,5.6,3.9
WSPD,3.6999999999999997,3.5902646142032486,4.123105625617661,6.087692502089769,6.972087205421344,7.844743462982075,5.249761899362675,5.600892785976178,5.10881590977792
