,2019-08-14 06:00:00,2019-08-14 09:00:00,2019-08-14 12:00:00,2019-08-14 15:00:00,2019-08-14 18:00:00,2019-08-14 21:00:00,2019-08-15 00:00:00,2019-08-15 03:00:00,2019-08-15 06:00:00
DWPC,18.48,18.14,17.89,20.45,19.94,19.22,17.67,16.42,15.28
HCLD,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,4.0,1.0,0.0,10.0,5.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.02,0.39999999999999997,0.09,0.05,0.02,0.0
PRES,985.9,985.9,986.7,987.2,986.7,985.7,986.6,987.2,987.5
TMPC,19.44,18.74,18.44,23.14,25.04,24.14,20.14,17.14,15.84
UWND,1.6,2.1,2.3,3.4,5.4,5.8,3.1,2.5,2.5
VWND,-1.9,-1.2,-1.1,-1.5,-1.7,-2.0,-2.1,-1.2,-1.3
WSPD,2.483948469674844,2.4186773244895647,2.5495097567963922,3.716180835212409,5.661271941887265,6.135144660071187,3.744329045369811,2.773084924772409,2.817800560721074
