,2011-09-16 06:00:00,2011-09-16 09:00:00,2011-09-16 12:00:00,2011-09-16 15:00:00,2011-09-16 18:00:00,2011-09-16 21:00:00,2011-09-17 00:00:00,2011-09-17 03:00:00,2011-09-17 06:00:00
DWPC,5.44,5.07,4.95,6.18,6.03,6.15,6.96,6.81,6.92
HCLD,79.0,99.0,97.0,97.0,89.0,50.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,52.0,85.0,25.0
MCLD,0.0,32.0,88.0,85.0,97.0,57.0,97.0,4.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.02,0.0,0.11,0.0,0.0
PRES,999.7,999.0,999.8,999.8,999.9,997.8,997.2,998.0,997.7
TMPC,6.54,6.94,7.34,11.74,13.04,14.74,11.04,10.24,8.04
UWND,-2.0,-2.3,-2.2,-2.8,-1.6,-2.1,-2.5,-2.3,-2.4
VWND,-1.1,-0.7,0.1,0.4,0.7,-0.9,-0.2,0.1,0.1
WSPD,2.2825424421026654,2.4041630560342613,2.202271554554524,2.82842712474619,1.746424919657298,2.2847319317591728,2.5079872407968904,2.3021728866442674,2.4020824298928627
