,2013-12-09 06:00:00,2013-12-09 09:00:00,2013-12-09 12:00:00,2013-12-09 15:00:00,2013-12-09 18:00:00,2013-12-09 21:00:00,2013-12-10 00:00:00,2013-12-10 03:00:00,2013-12-10 06:00:00
DWPC,-4.68,-5.07,-5.81,-7.97,-10.76,-12.4,-13.33,-15.75,-17.09
HCLD,42.0,42.0,32.0,71.0,73.0,40.0,46.0,98.0,100.0
LCLD,90.0,69.0,37.0,19.0,23.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,1.0,51.0,51.0,61.0,98.0,100.0
PRCP,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
PRES,989.8,990.3,991.4,993.7,994.7,995.3,996.8,997.7,997.3
TMPC,-2.96,-3.66,-4.36,-3.96,-2.76,-3.36,-5.06,-5.66,-6.16
UWND,3.7,4.0,3.8,5.5,6.1,5.9,4.5,3.5,3.0
VWND,1.3,0.3,0.0,-1.2,-1.5,-1.8,-1.9,-2.2,-0.9
WSPD,3.9217343102255158,4.011234224026316,3.8,5.629387178015028,6.281719509815764,6.168468205316454,4.884669896727925,4.1340053217188775,3.132091952673165
