,2012-05-11 06:00:00,2012-05-11 09:00:00,2012-05-11 12:00:00,2012-05-11 15:00:00,2012-05-11 18:00:00,2012-05-11 21:00:00,2012-05-12 00:00:00,2012-05-12 03:00:00,2012-05-12 06:00:00
DWPC,5.86,5.35,6.37,9.52,10.0,10.56,12.5,11.33,10.56
HCLD,0.0,5.0,11.0,9.0,45.0,72.0,72.0,70.0,84.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,991.2,991.5,993.5,994.1,993.8,992.7,992.5,994.3,995.0
TMPC,10.94,9.84,10.54,17.04,20.94,21.64,18.74,14.74,13.74
UWND,-2.4,-2.2,-1.0,-0.6,0.0,0.7,0.3,0.1,0.7
VWND,1.2,1.2,2.1,2.8,3.2,3.3,3.0,2.1,1.8
WSPD,2.6832815729997477,2.505992817228334,2.3259406699226015,2.8635642126552705,3.2,3.3734255586865998,3.014962686336267,2.1023796041628637,1.9313207915827966
