,2017-12-17 06:00:00,2017-12-17 09:00:00,2017-12-17 12:00:00,2017-12-17 15:00:00,2017-12-17 18:00:00,2017-12-17 21:00:00,2017-12-18 00:00:00,2017-12-18 03:00:00,2017-12-18 06:00:00
DWPC,-1.12,-1.09,-0.92,0.23,1.57,2.27,3.45,4.48,4.66
HCLD,64.0,100.0,100.0,100.0,76.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,19.0,60.0,60.0,64.0,80.0,78.0
MCLD,0.0,0.0,32.0,100.0,100.0,36.0,18.0,0.0,0.0
PRCP,0.0,0.0,0.0,1.21,3.3000000000000003,0.09,0.1,0.04,0.09
PRES,991.5,990.7,991.8,991.9,991.8,990.8,991.4,992.0,992.1
TMPC,3.04,2.44,2.84,3.04,3.84,6.54,5.04,5.24,5.24
UWND,1.8,1.0,1.8,1.6,0.7,1.1,0.3,2.1,2.2
VWND,3.2,2.5,3.6,3.3,1.9,2.5,2.7,2.6,1.7
WSPD,3.6715119501371642,2.692582403567252,4.024922359499622,3.6674241641784495,2.0248456731316584,2.7313000567495327,2.716615541441225,3.342154993413681,2.7802877548915688
