,2015-06-28 06:00:00,2015-06-28 09:00:00,2015-06-28 12:00:00,2015-06-28 15:00:00,2015-06-28 18:00:00,2015-06-28 21:00:00,2015-06-29 00:00:00,2015-06-29 03:00:00,2015-06-29 06:00:00
DWPC,7.94,6.01,11.17,15.33,15.4,15.47,18.62,17.25,16.58
HCLD,0.0,8.0,0.0,0.0,38.0,66.0,56.0,92.0,60.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0
PRCP,0.0,0.0,0.0,0.0,0.23,0.35,1.16,0.6,1.59
PRES,987.4,986.9,987.1,987.2,986.5,984.5,984.0,982.9,981.9
TMPC,11.34,12.94,15.44,22.04,24.34,25.34,22.04,19.04,17.94
UWND,0.5,2.9,2.8,3.3,3.6,2.3,3.2,0.0,-0.1
VWND,-1.3,-0.3,-0.4,0.0,1.8,3.5,4.0,6.9,7.3
WSPD,1.392838827718412,2.9154759474226504,2.82842712474619,3.3,4.024922359499622,4.188078318274385,5.122499389946279,6.9,7.3006848993775915
