,2012-03-17 06:00:00,2012-03-17 09:00:00,2012-03-17 12:00:00,2012-03-17 15:00:00,2012-03-17 18:00:00,2012-03-17 21:00:00,2012-03-18 00:00:00,2012-03-18 03:00:00,2012-03-18 06:00:00
DWPC,14.77,14.26,14.17,16.35,16.85,15.99,16.12,14.37,13.17
HCLD,43.0,29.0,53.0,0.0,18.0,97.0,99.0,100.0,96.0
LCLD,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,10.0,92.0,100.0
PRCP,0.0,0.53,0.02,0.0,0.0,0.02,0.0,0.0,0.0
PRES,990.9,990.5,991.0,991.0,990.0,988.7,989.0,990.5,990.5
TMPC,16.34,15.34,14.84,18.84,23.44,23.44,19.54,17.14,15.34
UWND,-1.5,-1.4,-0.5,-0.7,-0.1,1.7,0.6,0.9,1.0
VWND,3.1,3.3,3.0,4.0,5.0,6.2,4.8,5.3,4.1
WSPD,3.443835071544513,3.584689665786984,3.0413812651491097,4.060788100849391,5.000999900019995,6.428841264178173,4.8373546489791295,5.375872022286245,4.220189569201838
