,2018-08-30 06:00:00,2018-08-30 09:00:00,2018-08-30 12:00:00,2018-08-30 15:00:00,2018-08-30 18:00:00,2018-08-30 21:00:00,2018-08-31 00:00:00,2018-08-31 03:00:00,2018-08-31 06:00:00
DWPC,16.42,15.82,14.8,16.74,18.48,18.96,18.73,16.62,15.95
HCLD,100.0,43.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,9.0,84.0,85.0,9.0,5.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,992.6,992.9,993.6,994.5,993.7,991.9,991.7,992.6,991.8
TMPC,17.04,16.24,15.74,19.84,23.14,24.74,21.54,17.74,16.84
UWND,0.3,-1.7,-2.8,-3.6,-2.6,-2.6,-2.4,-2.8,-2.4
VWND,-3.3,-2.5,-1.8,-1.1,-1.2,-1.1,-0.5,-0.3,0.6
WSPD,3.313608305156178,3.023243291566195,3.3286633954186473,3.7643060449437424,2.863564212655271,2.823118842698621,2.4515301344262523,2.8160255680657444,2.4738633753705965
