,2013-09-11 06:00:00,2013-09-11 09:00:00,2013-09-11 12:00:00,2013-09-11 15:00:00,2013-09-11 18:00:00,2013-09-11 21:00:00,2013-09-12 00:00:00,2013-09-12 03:00:00,2013-09-12 06:00:00
DWPC,16.87,16.37,15.0,16.95,15.67,15.35,17.09,15.97,17.98
HCLD,0.0,0.0,0.0,0.0,0.0,15.0,29.0,5.0,59.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26
PRES,990.2,990.6,991.0,991.0,990.3,988.0,987.6,987.9,987.7
TMPC,23.74,21.84,20.64,27.74,33.44,33.54,27.04,24.74,20.04
UWND,1.6,2.2,2.5,2.3,4.8,4.8,2.3,1.9,3.0
VWND,2.4,1.5,1.1,1.9,0.7,1.3,2.0,3.0,-1.5
WSPD,2.8844410203711917,2.6627053911388696,2.7313000567495327,2.9832867780352594,4.850773134253961,4.972926703662543,3.047950130825634,3.5510561809129406,3.3541019662496847
