,2017-07-09 06:00:00,2017-07-09 09:00:00,2017-07-09 12:00:00,2017-07-09 15:00:00,2017-07-09 18:00:00,2017-07-09 21:00:00,2017-07-10 00:00:00,2017-07-10 03:00:00,2017-07-10 06:00:00
DWPC,14.08,14.13,16.02,18.13,19.7,20.9,21.67,19.72,18.99
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.54,1.34,0.17,0.11,0.01
PRES,991.9,991.2,991.5,992.2,991.0,989.3,988.3,988.7,987.9
TMPC,15.44,15.14,17.24,22.64,25.34,26.24,25.04,20.94,19.94
UWND,-1.7,-0.8,0.6,1.5,0.4,1.3,0.3,-1.0,-0.7
VWND,-0.8,2.0,2.2,2.4,2.6,3.5,2.9,2.9,2.7
WSPD,1.8788294228055935,2.154065922853802,2.280350850198276,2.8301943396169813,2.6305892875931813,3.7336309405188937,2.9154759474226504,3.0675723300355937,2.7892651361962706
