,2015-08-08 06:00:00,2015-08-08 09:00:00,2015-08-08 12:00:00,2015-08-08 15:00:00,2015-08-08 18:00:00,2015-08-08 21:00:00,2015-08-09 00:00:00,2015-08-09 03:00:00,2015-08-09 06:00:00
DWPC,14.13,14.49,16.42,17.8,19.72,23.4,22.81,17.38,18.86
HCLD,15.0,50.0,78.0,100.0,94.0,60.0,36.0,0.0,26.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,58.0,76.0,54.0,24.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.98,0.27,0.0,0.0
PRES,984.8,985.8,985.6,986.6,987.2,987.2,986.8,987.4,986.9
TMPC,18.44,17.34,19.64,24.14,27.44,26.54,24.94,18.84,20.84
UWND,-0.8,1.5,0.1,0.0,1.2,1.0,1.2,0.0,-2.4
VWND,2.4,1.3,1.6,3.0,1.6,-1.0,0.5,1.1,1.3
WSPD,2.5298221281347035,1.9849433241279208,1.6031219541881399,3.0,2.0,1.4142135623730951,1.3,1.1,2.7294688127912363
