,2011-04-20 06:00:00,2011-04-20 09:00:00,2011-04-20 12:00:00,2011-04-20 15:00:00,2011-04-20 18:00:00,2011-04-20 21:00:00,2011-04-21 00:00:00,2011-04-21 03:00:00,2011-04-21 06:00:00
DWPC,12.85,6.52,2.9,2.78,3.85,5.56,5.41,3.97,2.45
HCLD,99.0,66.0,52.0,0.0,8.0,0.0,60.0,73.0,7.0
LCLD,62.0,81.0,87.0,96.0,92.0,64.0,48.0,11.0,3.0
MCLD,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
PRCP,0.0,0.13,0.13,0.09,0.07,0.02,0.01,0.0,0.0
PRES,976.4,979.6,984.8,988.8,992.0,992.3,994.2,996.5,997.2
TMPC,13.54,7.44,4.34,4.84,7.14,10.14,8.34,4.94,3.04
UWND,5.3,5.1,3.9,3.5,3.6,3.3,1.6,-0.2,-1.0
VWND,-0.5,-2.2,-4.4,-3.2,-3.0,-3.2,-2.9,-2.9,-2.4
WSPD,5.323532661682466,5.554277630799526,5.87962583843564,4.742362280551751,4.686149805543993,4.596737973824482,3.312099032335839,2.9068883707497264,2.6
