,2014-09-29 06:00:00,2014-09-29 09:00:00,2014-09-29 12:00:00,2014-09-29 15:00:00,2014-09-29 18:00:00,2014-09-29 21:00:00,2014-09-30 00:00:00,2014-09-30 03:00:00,2014-09-30 06:00:00
DWPC,10.54,11.29,10.85,13.23,12.54,12.99,14.34,12.84,12.59
HCLD,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,990.1,989.6,989.7,990.0,989.3,987.4,987.1,987.6,987.1
TMPC,15.34,13.54,13.04,21.84,25.94,26.14,17.24,15.14,14.94
UWND,-0.3,-0.7,-0.4,-0.5,0.5,0.3,-0.3,-0.4,-0.1
VWND,-1.8,-1.4,-1.6,-0.9,-1.6,-1.9,-1.1,0.1,1.1
WSPD,1.8248287590894658,1.5652475842498528,1.6492422502470645,1.0295630140987,1.6763054614240211,1.9235384061671343,1.140175425099138,0.4123105625617661,1.104536101718726
