,2010-08-06 06:00:00,2010-08-06 09:00:00,2010-08-06 12:00:00,2010-08-06 15:00:00,2010-08-06 18:00:00,2010-08-06 21:00:00,2010-08-07 00:00:00,2010-08-07 03:00:00,2010-08-07 06:00:00
DWPC,15.76,14.67,14.29,14.64,12.92,13.59,17.05,14.76,14.42
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,985.7,986.1,987.3,987.8,987.9,986.0,986.3,987.6,987.7
TMPC,17.94,16.14,16.44,24.14,27.94,28.04,24.04,18.24,15.84
UWND,0.8,0.0,-0.4,0.0,0.3,0.2,-0.6,-1.6,-1.6
VWND,-2.6,-2.7,-2.1,-2.0,-3.1,-3.2,-2.2,-1.6,-0.6
WSPD,2.7202941017470885,2.7,2.137755832643195,2.0,3.1144823004794877,3.2062439083762797,2.280350850198276,2.2627416997969525,1.7088007490635064
