,2013-02-24 06:00:00,2013-02-24 09:00:00,2013-02-24 12:00:00,2013-02-24 15:00:00,2013-02-24 18:00:00,2013-02-24 21:00:00,2013-02-25 00:00:00,2013-02-25 03:00:00,2013-02-25 06:00:00
DWPC,-10.41,-10.11,-11.2,-7.06,-3.1,-2.1,-5.0,-5.54,-6.33
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,30.0,0.0,0.0,0.0,0.0,33.0,57.0,17.0,-9999.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
PRES,988.2,989.2,990.0,991.5,992.2,991.1,991.8,992.2,992.2
TMPC,-9.46,-9.06,-10.16,-5.86,-2.56,-1.36,-4.36,-4.76,-5.36
UWND,2.0,2.5,1.7,0.5,-0.1,-0.7,-1.2,-3.2,-3.5
VWND,-0.6,-0.9,-1.3,-1.0,-0.2,0.1,0.0,0.1,0.3
WSPD,2.08806130178211,2.6570660511172846,2.1400934559032696,1.118033988749895,0.223606797749979,0.7071067811865475,1.2,3.2015621187164247,3.5128336140500593
