,2014-09-10 06:00:00,2014-09-10 09:00:00,2014-09-10 12:00:00,2014-09-10 15:00:00,2014-09-10 18:00:00,2014-09-10 21:00:00,2014-09-11 00:00:00,2014-09-11 03:00:00,2014-09-11 06:00:00
DWPC,18.11,16.59,16.84,18.62,21.33,23.41,21.96,19.96,17.59
HCLD,98.0,99.0,99.0,99.0,99.0,2.0,2.0,1.0,67.0
LCLD,0.0,0.0,14.0,17.0,19.0,49.0,75.0,98.0,64.0
MCLD,66.0,75.0,65.0,97.0,99.0,19.0,1.0,0.0,2.0
PRCP,0.0,0.89,2.59,7.24,3.43,1.93,0.56,0.43,0.0
PRES,983.2,981.0,980.4,978.6,979.5,979.4,980.4,982.9,984.3
TMPC,20.24,18.14,17.74,19.24,22.14,25.54,22.44,20.44,17.94
UWND,-0.8,-1.2,0.1,1.4,2.9,5.1,2.6,1.3,0.9
VWND,4.4,4.9,5.1,7.5,6.0,2.6,-1.4,-2.4,-3.5
WSPD,4.47213595499958,5.044799302251776,5.10098029794274,7.62954782408499,6.664082832618454,5.724508712544684,2.95296461204668,2.7294688127912363,3.6138621999185303
