,2016-08-14 06:00:00,2016-08-14 09:00:00,2016-08-14 12:00:00,2016-08-14 15:00:00,2016-08-14 18:00:00,2016-08-14 21:00:00,2016-08-15 00:00:00,2016-08-15 03:00:00,2016-08-15 06:00:00
DWPC,18.49,17.06,16.55,17.38,18.47,18.36,20.39,18.1,17.56
HCLD,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,23.0,97.0,100.0,74.0,54.0,0.0,0.0,2.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,987.4,987.6,988.9,991.1,991.7,991.2,991.0,993.4,993.2
TMPC,19.84,18.34,19.04,21.34,24.54,25.84,23.54,20.04,19.14
UWND,2.1,1.4,0.8,1.1,1.8,1.1,-0.9,0.3,0.4
VWND,-1.6,-2.0,-2.3,-0.3,0.0,-0.7,-0.1,1.7,1.3
WSPD,2.6400757564888173,2.4413111231467406,2.435159132377184,1.140175425099138,1.8,1.3038404810405297,0.9055385138137417,1.7262676501632068,1.3601470508735443
