,2013-10-25 06:00:00,2013-10-25 09:00:00,2013-10-25 12:00:00,2013-10-25 15:00:00,2013-10-25 18:00:00,2013-10-25 21:00:00,2013-10-26 00:00:00,2013-10-26 03:00:00,2013-10-26 06:00:00
DWPC,-4.41,-4.98,-5.16,-4.13,-4.15,-3.95,-3.47,-2.96,-3.07
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,999.5,1000.5,1001.7,1002.6,1001.2,998.5,997.5,996.2,993.9
TMPC,0.04,-0.76,-1.66,3.84,8.14,8.44,4.34,3.24,2.84
UWND,2.6,2.8,2.6,2.3,3.6,3.6,2.0,2.0,2.3
VWND,-1.4,-0.9,-0.5,0.0,0.7,1.0,2.7,4.0,4.8
WSPD,2.95296461204668,2.9410882339705484,2.6476404589747453,2.3,3.66742416417845,3.736308338453881,3.3600595232822887,4.47213595499958,5.322593352868505
