,2019-12-12 06:00:00,2019-12-12 09:00:00,2019-12-12 12:00:00,2019-12-12 15:00:00,2019-12-12 18:00:00,2019-12-12 21:00:00,2019-12-13 00:00:00,2019-12-13 03:00:00,2019-12-13 06:00:00
DWPC,-8.34,-6.87,-3.24,-2.78,-3.83,-2.94,-2.23,-2.41,-1.49
HCLD,0.0,58.0,58.0,100.0,100.0,100.0,83.0,0.0,32.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
MCLD,0.0,0.0,0.0,0.0,17.0,3.0,2.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,1003.5,1001.6,1001.3,999.9,997.7,994.4,993.8,993.1,992.4
TMPC,-3.16,-2.26,-1.16,1.14,4.94,5.24,1.54,0.74,0.54
UWND,-2.8,-2.0,-0.4,0.9,1.8,1.7,0.4,1.0,1.8
VWND,2.7,4.5,6.0,7.1,8.5,6.2,5.6,5.2,4.9
WSPD,3.8897300677553446,4.924428900898052,6.013318551349163,7.1568149340331555,8.688498144098322,6.428841264178173,5.61426753904728,5.295280917949491,5.220153254455275
