,2011-01-26 06:00:00,2011-01-26 09:00:00,2011-01-26 12:00:00,2011-01-26 15:00:00,2011-01-26 18:00:00,2011-01-26 21:00:00,2011-01-27 00:00:00,2011-01-27 03:00:00,2011-01-27 06:00:00
DWPC,-4.26,-4.7,-4.89,-4.31,-3.66,-4.26,-5.62,-6.4,-7.36
HCLD,84.0,20.0,0.0,45.0,9.0,0.0,10.0,9.0,-9999.0
LCLD,82.0,84.0,72.0,32.0,56.0,92.0,98.0,99.0,89.0
MCLD,24.0,23.0,1.0,11.0,5.0,0.0,2.0,8.0,6.0
PRCP,0.0,0.04,0.0,0.0,0.06,0.1,0.09,0.1,0.04
PRES,989.4,988.8,988.5,988.9,989.9,989.4,990.4,990.9,990.7
TMPC,-3.66,-4.06,-4.46,-3.96,-2.76,-3.06,-4.76,-5.66,-6.66
UWND,-0.2,1.2,1.4,2.4,3.0,2.9,2.7,2.1,2.2
VWND,-1.5,-2.5,-2.7,-2.7,-3.2,-2.7,-2.5,-2.3,-1.3
WSPD,1.5132745950421556,2.773084924772409,3.0413812651491097,3.6124783736376886,4.386342439892262,3.96232255123179,3.67967389859482,3.1144823004794873,2.5553864678361276
