,2016-11-11 06:00:00,2016-11-11 09:00:00,2016-11-11 12:00:00,2016-11-11 15:00:00,2016-11-11 18:00:00,2016-11-11 21:00:00,2016-11-12 00:00:00,2016-11-12 03:00:00,2016-11-12 06:00:00
DWPC,4.97,4.41,4.79,4.11,3.82,1.07,0.91,0.65,0.46
HCLD,0.0,0.0,0.0,15.0,65.0,91.0,29.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,8.0,92.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
PRES,990.4,991.3,993.9,996.4,997.6,998.5,1001.0,1002.2,1003.3
TMPC,8.94,8.34,6.74,9.54,12.24,10.24,6.74,4.94,3.54
UWND,4.8,0.6,0.1,-1.4,-2.4,-2.5,-2.1,-2.4,-1.8
VWND,-1.5,-4.6,-3.9,-6.0,-5.6,-6.0,-4.6,-3.7,-2.5
WSPD,5.028916384272063,4.638965401897281,3.9012818406262317,6.161168720299745,6.092618484691126,6.5,5.056678751908213,4.41021541423999,3.0805843601498726
