,2010-05-31 06:00:00,2010-05-31 09:00:00,2010-05-31 12:00:00,2010-05-31 15:00:00,2010-05-31 18:00:00,2010-05-31 21:00:00,2010-06-01 00:00:00,2010-06-01 03:00:00,2010-06-01 06:00:00
DWPC,18.56,18.45,19.25,20.62,21.58,21.66,21.99,20.41,19.34
HCLD,79.0,81.0,71.0,62.0,82.0,97.0,101.0,77.0,1.0
LCLD,-9999.0,1.0,1.0,1.0,-9999.0,2.0,0.0,0.0,2.0
MCLD,-9999.0,1.0,1.0,13.0,9.0,2.0,54.0,5.0,1.0
PRCP,0.0,0.0,0.0,0.68,6.71,6.88,1.18,0.0,0.0
PRES,986.3,985.7,986.4,986.9,985.0,984.3,984.4,985.3,985.5
TMPC,19.94,19.54,20.94,25.84,26.74,25.84,24.44,21.14,19.84
UWND,0.7,0.2,0.6,1.5,1.3,2.4,0.8,-0.4,-0.6
VWND,1.5,2.3,2.2,1.6,1.7,-0.7,-1.2,-1.8,-2.0
WSPD,1.6552945357246849,2.308679276123039,2.280350850198276,2.193171219946131,2.1400934559032696,2.5,1.4422205101855958,1.8439088914585775,2.08806130178211
