,2017-07-16 06:00:00,2017-07-16 09:00:00,2017-07-16 12:00:00,2017-07-16 15:00:00,2017-07-16 18:00:00,2017-07-16 21:00:00,2017-07-17 00:00:00,2017-07-17 03:00:00,2017-07-17 06:00:00
DWPC,15.73,16.05,17.51,21.2,23.07,23.5,21.67,16.96,13.8
HCLD,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,32.0,50.0,36.0,0.0,0.0
MCLD,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,2.47,0.42,1.42,0.11,0.0,0.0
PRES,989.9,988.7,988.5,988.7,987.4,986.9,987.0,989.0,989.1
TMPC,16.84,16.84,18.54,23.34,25.94,26.14,23.64,17.74,14.44
UWND,0.3,1.7,2.4,3.7,2.4,-0.8,-2.1,-1.9,-0.9
VWND,2.4,2.2,2.2,1.2,-2.3,-4.0,-4.1,-3.5,-2.9
WSPD,2.4186773244895647,2.7802877548915688,3.2557641192199416,3.889730067755345,3.324154027718932,4.079215610874228,4.606517122512408,3.9824615503479754,3.0364452901377956
