,2019-09-25 06:00:00,2019-09-25 09:00:00,2019-09-25 12:00:00,2019-09-25 15:00:00,2019-09-25 18:00:00,2019-09-25 21:00:00,2019-09-26 00:00:00,2019-09-26 03:00:00,2019-09-26 06:00:00
DWPC,12.12,10.8,9.71,13.65,18.03,16.36,14.83,12.17,9.98
HCLD,51.0,63.0,81.0,88.0,44.0,0.0,0.0,0.0,0.0
LCLD,0.0,33.0,21.0,5.0,37.0,16.0,8.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.19,0.0,0.13,0.09,0.0,0.0,0.0,0.0
PRES,983.7,982.3,981.9,982.1,982.0,980.8,982.1,984.1,985.1
TMPC,16.44,18.14,16.74,20.34,23.04,26.04,20.44,17.14,15.04
UWND,1.2,1.4,1.5,4.2,4.3,4.2,2.1,2.2,1.7
VWND,5.0,5.1,6.3,4.2,1.7,-1.1,-2.2,-3.6,-4.0
WSPD,5.141984052872976,5.288667128870941,6.476109943476871,5.939696961966999,4.623851208678757,4.341658669218482,3.0413812651491097,4.219004621945797,4.346262762420146
