,2017-11-07 06:00:00,2017-11-07 09:00:00,2017-11-07 12:00:00,2017-11-07 15:00:00,2017-11-07 18:00:00,2017-11-07 21:00:00,2017-11-08 00:00:00,2017-11-08 03:00:00,2017-11-08 06:00:00
DWPC,1.45,0.33,0.03,-0.06,-0.16,-2.09,-2.03,-0.32,0.49
HCLD,43.0,100.0,100.0,100.0,100.0,100.0,97.0,49.0,25.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,4.0
MCLD,2.0,2.0,6.0,1.0,21.0,72.0,86.0,59.0,30.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
PRES,995.1,994.1,995.2,996.3,996.9,995.1,996.8,997.9,998.2
TMPC,4.64,4.24,3.84,5.54,8.14,8.54,6.64,4.44,3.24
UWND,-3.6,-4.0,-3.2,-4.5,-3.4,-4.1,-2.9,-1.8,-0.9
VWND,-3.6,-3.6,-4.0,-4.2,-4.8,-4.5,-4.4,-3.2,-3.0
WSPD,5.091168824543142,5.3814496188294845,5.122499389946279,6.155485358604957,5.882176467941097,6.087692502089769,5.269724850502159,3.6715119501371642,3.132091952673165
