,2014-01-12 06:00:00,2014-01-12 09:00:00,2014-01-12 12:00:00,2014-01-12 15:00:00,2014-01-12 18:00:00,2014-01-12 21:00:00,2014-01-13 00:00:00,2014-01-13 03:00:00,2014-01-13 06:00:00
DWPC,-2.74,-3.27,-3.31,-3.17,-0.98,1.21,0.47,0.49,1.13
HCLD,0.0,0.0,0.0,0.0,22.0,47.0,29.0,0.0,0.0
LCLD,98.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,984.0,985.6,986.4,986.5,984.9,982.7,981.4,980.5,978.9
TMPC,-0.96,-2.56,-2.46,0.24,4.04,5.44,3.34,3.14,3.34
UWND,4.3,4.1,3.1,1.7,1.6,0.0,0.4,1.8,3.6
VWND,-0.9,0.4,2.9,5.6,7.9,7.8,8.4,9.8,8.8
WSPD,4.393176527297759,4.119465984809196,4.244997055358225,5.852349955359812,8.060397012554654,7.8,8.409518416651455,9.96393496566492,9.50789145920377
