,2010-11-09 06:00:00,2010-11-09 09:00:00,2010-11-09 12:00:00,2010-11-09 15:00:00,2010-11-09 18:00:00,2010-11-09 21:00:00,2010-11-10 00:00:00,2010-11-10 03:00:00,2010-11-10 06:00:00
DWPC,2.93,2.77,2.74,3.44,4.76,5.05,5.14,5.31,4.68
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,987.0,987.7,988.2,988.8,988.3,987.0,988.0,988.9,989.5
TMPC,7.84,6.84,6.04,11.04,17.44,18.14,11.44,9.54,8.14
UWND,1.2,1.3,1.0,1.1,0.7,0.0,-1.3,-1.4,-1.0
VWND,3.3,2.9,2.8,3.3,3.3,3.1,3.4,3.5,3.4
WSPD,3.5114099732158874,3.1780497164141406,2.973213749463701,3.478505426185217,3.3734255586865998,3.1,3.640054944640259,3.7696153649941526,3.54400902933387
