,2013-02-07 06:00:00,2013-02-07 09:00:00,2013-02-07 12:00:00,2013-02-07 15:00:00,2013-02-07 18:00:00,2013-02-07 21:00:00,2013-02-08 00:00:00,2013-02-08 03:00:00,2013-02-08 06:00:00
DWPC,-2.75,-2.23,-2.05,-0.71,2.8,6.12,5.63,0.75,-1.53
HCLD,33.0,77.0,63.0,12.0,56.0,59.0,51.0,78.0,10.0
LCLD,0.0,0.0,0.0,0.0,0.0,2.0,74.0,91.0,91.0
MCLD,-9999.0,1.0,1.0,1.0,3.0,15.0,73.0,75.0,1.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.08,3.11,1.77,0.04
PRES,992.4,991.1,989.3,988.4,986.2,982.4,982.2,984.5,986.4
TMPC,-1.76,-1.26,-0.86,1.74,6.64,8.84,6.54,1.64,-0.26
UWND,-2.2,-1.5,-1.4,-0.8,-0.1,0.5,3.8,4.2,4.1
VWND,4.2,4.4,5.7,4.8,6.0,5.6,1.8,-5.3,-5.6
WSPD,4.741307836451879,4.648655719667784,5.869412236331676,4.866210024238575,6.000833275470999,5.622277118748238,4.2047592083257275,6.762396025078686,6.940461079784253
