,2012-05-09 06:00:00,2012-05-09 09:00:00,2012-05-09 12:00:00,2012-05-09 15:00:00,2012-05-09 18:00:00,2012-05-09 21:00:00,2012-05-10 00:00:00,2012-05-10 03:00:00,2012-05-10 06:00:00
DWPC,8.57,7.96,8.07,8.14,8.8,9.32,9.75,9.06,8.08
HCLD,80.0,31.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,-9999.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.14,0.92,0.25,0.0,0.0
PRES,986.0,985.7,986.1,986.6,986.4,985.5,985.9,987.8,988.3
TMPC,12.24,10.74,10.54,15.34,17.84,17.84,15.44,11.44,9.24
UWND,3.5,3.6,3.1,3.6,3.5,2.3,0.6,-1.2,-1.6
VWND,-0.5,-1.0,-1.5,-3.3,-3.2,-3.9,-3.5,-2.7,-1.5
WSPD,3.5355339059327378,3.736308338453881,3.443835071544513,4.883646178829912,4.742362280551751,4.527692569068709,3.5510561809129406,2.9546573405388314,2.193171219946131
