,2014-02-04 06:00:00,2014-02-04 09:00:00,2014-02-04 12:00:00,2014-02-04 15:00:00,2014-02-04 18:00:00,2014-02-04 21:00:00,2014-02-05 00:00:00,2014-02-05 03:00:00,2014-02-05 06:00:00
DWPC,-11.23,-10.71,-10.42,-9.93,-8.39,-6.85,-7.05,-7.57,-7.58
HCLD,58.0,96.0,98.0,99.0,97.0,99.0,77.0,79.0,1.0
LCLD,0.0,0.0,0.0,0.0,42.0,77.0,53.0,52.0,92.0
MCLD,1.0,60.0,94.0,87.0,99.0,99.0,99.0,97.0,67.0
PRCP,0.0,0.0,0.0,0.0,0.18,3.18,1.02,1.33,1.05
PRES,999.1,999.1,998.6,998.5,999.8,994.7,992.4,992.3,991.6
TMPC,-9.06,-8.16,-7.86,-6.36,-4.86,-5.96,-6.16,-6.66,-6.76
UWND,-2.4,-2.3,-2.9,-4.2,-1.2,-6.3,-4.1,-4.6,-2.5
VWND,-0.2,-0.7,-1.6,-1.9,-3.6,-4.5,-4.3,-4.1,-5.2
WSPD,2.4083189157584592,2.4041630560342613,3.312099032335839,4.6097722286464435,3.794733192202055,7.742092740338364,5.941380311005179,6.161980201201558,5.769748694700663
