,2013-05-13 06:00:00,2013-05-13 09:00:00,2013-05-13 12:00:00,2013-05-13 15:00:00,2013-05-13 18:00:00,2013-05-13 21:00:00,2013-05-14 00:00:00,2013-05-14 03:00:00,2013-05-14 06:00:00
DWPC,2.16,1.88,2.66,3.43,3.5,4.9,8.13,8.56,7.84
HCLD,0.0,0.0,0.0,0.0,14.0,34.0,42.0,73.0,13.0
LCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,50.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,32.0,94.0,100.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0
PRES,994.1,994.1,994.8,995.9,994.7,992.1,991.6,991.3,989.6
TMPC,5.34,4.54,5.44,11.74,14.94,16.34,13.84,11.64,11.14
UWND,2.4,2.4,1.9,2.0,2.1,1.8,0.4,-2.3,-2.2
VWND,-0.7,-1.1,-0.8,-0.7,0.0,1.7,2.2,3.1,4.5
WSPD,2.5,2.640075756488817,2.0615528128088303,2.118962010041709,2.1,2.4758836806279896,2.23606797749979,3.8600518131237567,5.008991914547277
