,2016-06-09 06:00:00,2016-06-09 09:00:00,2016-06-09 12:00:00,2016-06-09 15:00:00,2016-06-09 18:00:00,2016-06-09 21:00:00,2016-06-10 00:00:00,2016-06-10 03:00:00,2016-06-10 06:00:00
DWPC,9.6,9.81,11.94,14.46,16.47,18.97,20.58,19.01,17.57
HCLD,0.0,0.0,0.0,0.0,0.0,37.0,1.0,7.0,43.0
LCLD,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,989.8,989.9,990.4,990.7,989.2,987.6,987.0,987.8,988.3
TMPC,14.94,14.24,15.74,21.34,25.04,26.74,24.94,21.24,20.44
UWND,-1.6,-0.5,0.0,0.9,1.9,2.7,2.2,1.9,2.6
VWND,2.3,2.8,3.3,5.3,6.2,5.8,3.6,3.7,3.5
WSPD,2.80178514522438,2.8442925306655784,3.3,5.375872022286245,6.48459713474939,6.397655820689325,4.219004621945797,4.159326868617084,4.360045871318328
