,2018-09-08 06:00:00,2018-09-08 09:00:00,2018-09-08 12:00:00,2018-09-08 15:00:00,2018-09-08 18:00:00,2018-09-08 21:00:00,2018-09-09 00:00:00,2018-09-09 03:00:00,2018-09-09 06:00:00
DWPC,15.49,14.3,13.7,13.45,13.38,14.8,14.57,14.17,14.17
HCLD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.0,92.0
LCLD,31.0,23.0,44.0,98.0,99.0,100.0,100.0,100.0,100.0
MCLD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0
PRCP,0.0,1.82,2.86,4.39,3.9000000000000004,10.47,21.869999999999997,8.72,2.89
PRES,993.0,991.8,991.2,991.1,990.2,987.4,987.0,986.4,984.4
TMPC,16.54,15.44,14.84,14.54,14.54,16.04,15.74,15.54,15.34
UWND,-5.3,-5.8,-6.4,-6.8,-7.1,-8.3,-8.1,-9.4,-9.2
VWND,-3.3,-2.5,-3.2,-3.1,-4.9,-5.5,-5.5,-3.8,-4.5
WSPD,6.243396511515186,6.315853069855251,7.155417527999328,7.473285756613351,8.62670273047588,9.956907150315303,9.79081201943945,10.13903348450926,10.241581909060727
