,2013-03-29 06:00:00,2013-03-29 09:00:00,2013-03-29 12:00:00,2013-03-29 15:00:00,2013-03-29 18:00:00,2013-03-29 21:00:00,2013-03-30 00:00:00,2013-03-30 03:00:00,2013-03-30 06:00:00
DWPC,0.15,0.17,0.11,1.63,2.91,4.45,4.48,3.5,2.56
HCLD,90.0,7.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,34.0,77.0,79.0,9.0,29.0,35.0,5.0
MCLD,90.0,87.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.02,0.02,0.01,0.03,0.0,0.0,0.0,0.0
PRES,998.6,997.7,997.9,998.6,997.9,995.8,995.9,996.8,996.3
TMPC,3.14,2.74,2.44,5.44,8.34,11.04,8.24,6.34,4.64
UWND,-1.5,-1.8,-2.0,-1.9,-1.8,-1.7,-1.6,-2.2,-2.2
VWND,1.8,1.5,1.3,1.2,0.3,0.0,-0.1,0.2,0.6
WSPD,2.3430749027719964,2.3430749027719964,2.3853720883753127,2.247220505424423,1.8248287590894658,1.7,1.6031219541881399,2.209072203437452,2.280350850198276
