,2010-12-12 06:00:00,2010-12-12 09:00:00,2010-12-12 12:00:00,2010-12-12 15:00:00,2010-12-12 18:00:00,2010-12-12 21:00:00,2010-12-13 00:00:00,2010-12-13 03:00:00,2010-12-13 06:00:00
DWPC,-5.37,-5.64,-5.49,-3.36,-3.52,-6.99,-10.09,-12.15,-14.3
HCLD,45.0,0.0,0.0,0.0,34.0,74.0,68.0,1.0,-9999.0
LCLD,74.0,100.0,94.0,87.0,97.0,100.0,100.0,100.0,100.0
MCLD,17.0,0.0,0.0,1.0,19.0,74.0,68.0,35.0,-9999.0
PRCP,0.0,0.11,0.1,0.4,0.77,0.92,0.49,0.46,0.08
PRES,971.4,970.1,969.6,969.5,970.7,975.6,980.2,982.8,984.9
TMPC,-3.56,-3.26,-3.46,-1.96,-2.16,-5.36,-8.26,-10.16,-11.96
UWND,4.6,3.1,2.6,4.5,6.3,7.0,6.1,5.4,5.3
VWND,1.3,0.8,1.1,-2.5,-13.3,-14.1,-13.2,-12.3,-10.7
WSPD,4.780167361086848,3.2015621187164247,2.823118842698621,5.1478150704935,14.716657229140047,15.741982086128798,14.541320435228707,13.433167906342867,11.940686747419512
