,2019-05-31 06:00:00,2019-05-31 09:00:00,2019-05-31 12:00:00,2019-05-31 15:00:00,2019-05-31 18:00:00,2019-05-31 21:00:00,2019-06-01 00:00:00,2019-06-01 03:00:00,2019-06-01 06:00:00
DWPC,13.99,13.63,14.57,16.22,14.59,15.02,18.0,16.85,16.54
HCLD,6.0,59.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,983.0,983.1,984.2,985.2,985.3,984.6,984.5,985.4,984.9
TMPC,15.74,14.84,16.24,21.94,25.74,26.84,24.74,20.24,18.84
UWND,2.5,2.6,2.3,0.1,1.4,3.3,3.2,2.2,3.1
VWND,-0.1,-0.2,-1.9,-1.5,-1.3,-1.7,-1.1,-0.4,1.3
WSPD,2.5019992006393608,2.6076809620810595,2.9832867780352594,1.5033296378372907,1.91049731745428,3.712142238654117,3.3837848631377265,2.23606797749979,3.361547262794322
