,2016-10-08 06:00:00,2016-10-08 09:00:00,2016-10-08 12:00:00,2016-10-08 15:00:00,2016-10-08 18:00:00,2016-10-08 21:00:00,2016-10-09 00:00:00,2016-10-09 03:00:00,2016-10-09 06:00:00
DWPC,1.14,0.87,0.66,1.48,2.34,3.47,3.9,4.33,4.31
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,996.3,996.2,997.5,999.1,998.2,996.6,997.3,998.8,998.9
TMPC,9.54,8.14,7.14,13.04,17.34,18.24,11.54,10.44,10.34
UWND,1.3,0.6,0.9,0.0,0.5,1.1,0.9,1.3,1.2
VWND,-4.1,-3.5,-2.9,-4.0,-4.3,-2.9,-1.0,-0.2,1.4
WSPD,4.301162633521313,3.5510561809129406,3.0364452901377956,4.0,4.328972164382672,3.1016124838541645,1.3453624047073711,1.3152946437965907,1.8439088914585773
