,2012-03-11 06:00:00,2012-03-11 09:00:00,2012-03-11 12:00:00,2012-03-11 15:00:00,2012-03-11 18:00:00,2012-03-11 21:00:00,2012-03-12 00:00:00,2012-03-12 03:00:00,2012-03-12 06:00:00
DWPC,0.87,0.38,0.18,2.5,6.92,7.23,8.53,9.04,10.49
HCLD,0.0,0.0,0.0,71.0,99.0,98.0,94.0,99.0,99.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,61.0
MCLD,0.0,0.0,0.0,0.0,12.0,68.0,14.0,29.0,97.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.65,8.93
PRES,998.3,997.3,997.9,998.2,997.3,994.1,993.3,992.1,989.5
TMPC,4.04,3.04,2.54,7.54,13.44,15.34,11.84,10.74,11.24
UWND,0.6,0.7,0.5,-0.2,0.2,-0.9,-2.1,-2.7,-2.4
VWND,4.3,3.8,3.5,4.5,4.8,6.5,5.2,5.6,6.0
WSPD,4.341658669218481,3.8639358172723313,3.5355339059327378,4.504442251822083,4.804164859785725,6.5620118866091675,5.608029957123981,6.216912416947821,6.4621977685614045
