,2015-05-30 06:00:00,2015-05-30 09:00:00,2015-05-30 12:00:00,2015-05-30 15:00:00,2015-05-30 18:00:00,2015-05-30 21:00:00,2015-05-31 00:00:00,2015-05-31 03:00:00,2015-05-31 06:00:00
DWPC,19.07,18.56,18.88,18.93,19.51,20.09,10.59,10.93,10.35
HCLD,100.0,100.0,100.0,100.0,98.0,87.0,99.0,88.0,98.0
LCLD,1.0,20.0,32.0,0.0,2.0,3.0,69.0,86.0,98.0
MCLD,19.0,28.0,98.0,82.0,0.0,36.0,68.0,2.0,0.0
PRCP,0.0,5.72,1.23,1.81,2.91,4.71,14.45,0.04,0.1
PRES,986.8,987.3,986.6,986.9,985.7,983.7,986.5,988.9,989.7
TMPC,20.74,20.64,20.34,23.34,26.24,25.94,11.74,12.64,12.34
UWND,1.6,3.2,0.0,-2.3,0.6,2.8,-4.7,-2.6,-3.4
VWND,1.9,2.2,0.0,3.3,5.4,8.1,-9.6,-9.3,-8.9
WSPD,2.483948469674844,3.88329756778952,0.0,4.022437072223753,5.43323108288245,8.570297544426332,10.688779163215974,9.656603957913983,9.527329111561121
