,2011-02-02 06:00:00,2011-02-02 09:00:00,2011-02-02 12:00:00,2011-02-02 15:00:00,2011-02-02 18:00:00,2011-02-02 21:00:00,2011-02-03 00:00:00,2011-02-03 03:00:00,2011-02-03 06:00:00
DWPC,-9.74,-7.58,-7.54,-9.43,-8.15,-7.98,-10.9,-15.05,-19.19
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,100.0,100.0,100.0,100.0,88.0,99.0,65.0,15.0,7.0
MCLD,55.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0
PRCP,0.0,1.45,0.96,0.3,0.02,0.06,0.01,0.0,0.0
PRES,970.4,973.9,981.1,989.1,993.8,997.8,1001.8,1003.5,1004.1
TMPC,-8.96,-7.06,-6.96,-8.76,-7.26,-7.06,-10.06,-13.96,-17.36
UWND,-1.5,1.6,7.4,6.9,4.0,3.9,3.8,3.4,3.1
VWND,-12.8,-7.9,-6.2,-7.1,-8.7,-6.0,-3.5,-2.8,-2.6
WSPD,12.88759093081403,8.060397012554654,9.654014708917737,9.90050503762308,9.575489543621254,7.156116265125938,5.166236541235795,4.404543109109048,4.045985664828782
