,2016-05-07 06:00:00,2016-05-07 09:00:00,2016-05-07 12:00:00,2016-05-07 15:00:00,2016-05-07 18:00:00,2016-05-07 21:00:00,2016-05-08 00:00:00,2016-05-08 03:00:00,2016-05-08 06:00:00
DWPC,12.67,11.36,11.4,13.6,15.42,11.86,4.96,4.7,5.11
HCLD,0.0,17.0,21.0,24.0,68.0,57.0,95.0,91.0,69.0
LCLD,0.0,0.0,0.0,0.0,0.0,7.0,1.0,63.0,21.0
MCLD,0.0,0.0,24.0,0.0,46.0,92.0,98.0,98.0,98.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.04,1.88,0.58,0.02
PRES,984.0,982.9,982.9,982.8,982.7,982.4,984.0,986.0,985.5
TMPC,16.74,15.94,16.24,21.84,24.24,18.94,14.34,12.34,12.64
UWND,5.7,6.9,8.0,9.8,6.9,-3.1,-4.1,-2.5,-0.6
VWND,-0.3,-0.3,-0.5,-2.9,-4.4,-5.1,-5.0,-0.8,1.1
WSPD,5.707889277132135,6.906518659932804,8.0156097709407,10.220078277586724,8.183520025025906,5.968249324550709,6.466065264130885,2.6248809496813377,1.252996408614167
