,2013-04-01 06:00:00,2013-04-01 09:00:00,2013-04-01 12:00:00,2013-04-01 15:00:00,2013-04-01 18:00:00,2013-04-01 21:00:00,2013-04-02 00:00:00,2013-04-02 03:00:00,2013-04-02 06:00:00
DWPC,1.46,-1.51,-4.1,-5.18,-4.78,-5.79,-5.78,-5.45,-5.5
HCLD,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,39.0,89.0,1.0,-9999.0,2.0,0.0,0.0,0.0
MCLD,45.0,56.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.16,0.26,0.0,0.0,0.0,0.0,0.0,0.0
PRES,986.2,988.4,990.9,993.3,993.6,993.1,994.0,995.6,995.8
TMPC,3.84,2.44,0.44,1.74,4.24,5.14,2.44,-0.26,-0.76
UWND,0.7,0.3,2.2,2.7,3.1,3.6,2.3,1.7,1.8
VWND,-3.5,-5.2,-3.8,-4.4,-4.0,-4.1,-3.0,-2.1,-1.8
WSPD,3.5693136595149495,5.208646657242167,4.39089968002003,5.162363799656124,5.060632371551998,5.4561891462814955,3.7802116342871597,2.701851217221259,2.545584412271571
