,2016-02-02 06:00:00,2016-02-02 09:00:00,2016-02-02 12:00:00,2016-02-02 15:00:00,2016-02-02 18:00:00,2016-02-02 21:00:00,2016-02-03 00:00:00,2016-02-03 03:00:00,2016-02-03 06:00:00
DWPC,-0.07,-0.38,0.26,1.47,5.86,12.69,11.19,8.83,3.91
HCLD,0.0,85.0,71.0,99.0,99.0,63.0,3.0,0.0,0.0
LCLD,0.0,0.0,0.0,66.0,96.0,99.0,99.0,8.0,0.0
MCLD,31.0,27.0,35.0,62.0,98.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.55,3.55,6.03,3.72,0.02,0.0
PRES,990.3,988.6,986.2,982.4,976.5,971.9,972.7,972.7,973.1
TMPC,2.94,2.54,2.24,3.64,6.64,13.64,12.04,9.74,7.14
UWND,-4.6,-6.3,-7.7,-11.2,-9.2,-1.5,1.9,2.2,2.8
VWND,0.4,0.7,1.3,3.1,6.8,10.7,3.1,4.3,5.6
WSPD,4.617358552246078,6.338769596696191,7.8089692021418555,11.621101496846157,11.440279716860074,10.804628637764464,3.6359317925395684,4.830113870293329,6.260990336999411
