,2010-02-27 06:00:00,2010-02-27 09:00:00,2010-02-27 12:00:00,2010-02-27 15:00:00,2010-02-27 18:00:00,2010-02-27 21:00:00,2010-02-28 00:00:00,2010-02-28 03:00:00,2010-02-28 06:00:00
DWPC,-6.63,-6.64,-6.64,-5.78,-3.8,-2.9,-3.18,-3.39,-3.52
HCLD,98.0,95.0,67.0,31.0,39.0,46.0,82.0,32.0,6.0
LCLD,25.0,76.0,100.0,99.0,95.0,95.0,99.0,100.0,100.0
MCLD,81.0,100.0,100.0,40.0,2.0,3.0,5.0,12.0,0.0
PRCP,0.0,0.06,0.52,0.09,0.01,0.0,0.04,0.04,0.05
PRES,986.3,985.5,985.5,985.7,985.8,984.7,985.8,986.8,986.5
TMPC,-5.16,-5.36,-5.36,-3.86,-0.86,0.24,-1.86,-1.86,-2.26
UWND,3.8,4.3,3.3,3.3,3.0,3.0,2.5,2.9,3.3
VWND,-4.4,-3.6,-4.5,-3.9,-4.2,-4.9,-3.8,-3.7,-3.6
WSPD,5.813776741499454,5.608029957123981,5.580322571321482,5.10881590977792,5.1613951602255765,5.745432968889291,4.548626166217663,4.701063709417263,4.883646178829912
