,2016-03-09 06:00:00,2016-03-09 09:00:00,2016-03-09 12:00:00,2016-03-09 15:00:00,2016-03-09 18:00:00,2016-03-09 21:00:00,2016-03-10 00:00:00,2016-03-10 03:00:00,2016-03-10 06:00:00
DWPC,13.89,13.04,14.01,14.62,14.66,14.97,14.69,14.54,14.21
HCLD,99.0,100.0,100.0,99.0,99.0,100.0,100.0,100.0,100.0
LCLD,33.0,35.0,87.0,85.0,99.0,92.0,56.0,100.0,98.0
MCLD,70.0,90.0,76.0,0.0,0.0,91.0,97.0,98.0,100.0
PRCP,0.0,6.31,0.07,0.07,0.64,0.97,3.99,17.8,7.57
PRES,986.0,983.2,984.2,987.4,988.5,987.2,987.6,987.5,985.0
TMPC,15.34,14.94,15.44,16.24,15.74,16.94,15.44,15.24,15.64
UWND,-0.2,1.5,4.7,4.8,3.5,3.2,-0.6,-0.7,-2.4
VWND,8.1,11.2,8.7,7.5,5.3,5.4,5.1,5.4,10.7
WSPD,8.10246875958186,11.299999999999999,9.888377015466187,8.904493247793498,6.351377803280167,6.276941930590087,5.1351728305871065,5.445181356024793,10.965856099730654
