,2013-10-08 06:00:00,2013-10-08 09:00:00,2013-10-08 12:00:00,2013-10-08 15:00:00,2013-10-08 18:00:00,2013-10-08 21:00:00,2013-10-09 00:00:00,2013-10-09 03:00:00,2013-10-09 06:00:00
DWPC,5.93,5.65,5.44,7.27,7.94,8.33,8.56,8.25,6.63
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.0,993.5,994.5,995.0,994.7,993.6,994.0,995.4,995.1
TMPC,10.14,9.34,8.84,16.24,20.94,21.24,15.14,12.54,10.14
UWND,1.6,0.8,0.2,-0.6,-1.0,-1.3,-2.1,-2.6,-2.5
VWND,0.8,1.6,1.9,1.8,2.4,2.3,1.9,2.0,1.9
WSPD,1.788854381999832,1.788854381999832,1.91049731745428,1.8973665961010275,2.6,2.6419689627245813,2.831960451701259,3.2802438933713454,3.1400636936215163
