,2019-05-10 06:00:00,2019-05-10 09:00:00,2019-05-10 12:00:00,2019-05-10 15:00:00,2019-05-10 18:00:00,2019-05-10 21:00:00,2019-05-11 00:00:00,2019-05-11 03:00:00,2019-05-11 06:00:00
DWPC,5.16,4.64,4.5,4.66,4.61,4.69,6.28,5.12,5.34
HCLD,0.0,0.0,0.0,0.0,0.0,72.0,72.0,78.0,54.0
LCLD,2.0,1.0,0.0,44.0,58.0,4.0,2.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0
PRES,987.7,988.7,990.3,992.0,992.5,992.3,992.2,993.4,993.1
TMPC,9.04,7.74,7.54,10.04,13.94,16.14,14.74,10.94,9.24
UWND,3.1,3.5,3.9,2.4,1.3,1.4,0.2,-1.2,-1.4
VWND,-1.7,-1.2,-2.6,-4.0,-3.7,-3.2,-2.3,-0.8,-0.1
WSPD,3.5355339059327378,3.6999999999999997,4.6872166581031856,4.66476151587624,3.9217343102255158,3.492849839314596,2.308679276123039,1.4422205101855958,1.40356688476182
