,2019-03-31 06:00:00,2019-03-31 09:00:00,2019-03-31 12:00:00,2019-03-31 15:00:00,2019-03-31 18:00:00,2019-03-31 21:00:00,2019-04-01 00:00:00,2019-04-01 03:00:00,2019-04-01 06:00:00
DWPC,-4.11,-8.95,-10.8,-10.85,-8.65,-7.68,-5.62,-5.92,-5.91
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,993.3,995.7,997.9,999.8,999.2,997.8,997.9,999.6,999.7
TMPC,0.44,-2.26,-2.96,0.44,3.94,4.94,3.04,1.04,0.34
UWND,1.7,1.5,1.7,2.6,3.3,3.6,1.7,1.6,1.4
VWND,-4.9,-5.5,-4.6,-5.1,-4.2,-3.4,-1.5,-0.3,1.4
WSPD,5.186520991955977,5.70087712549569,4.904079934095691,5.724508712544684,5.341348144429457,4.951767361255979,2.2671568097509267,1.6278820596099708,1.979898987322333
