,2010-02-22 06:00:00,2010-02-22 09:00:00,2010-02-22 12:00:00,2010-02-22 15:00:00,2010-02-22 18:00:00,2010-02-22 21:00:00,2010-02-23 00:00:00,2010-02-23 03:00:00,2010-02-23 06:00:00
DWPC,1.14,0.56,0.42,0.27,-0.01,-0.3,-0.96,-1.24,-1.5
HCLD,100.0,71.0,43.0,89.0,81.0,99.0,45.0,99.0,61.0
LCLD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
MCLD,100.0,72.0,66.0,89.0,3.0,43.0,1.0,37.0,99.0
PRCP,0.0,1.01,0.9,0.13,0.21,0.07,0.17,0.17,0.12
PRES,977.7,975.8,975.8,977.4,979.6,979.1,981.0,982.4,982.9
TMPC,1.34,0.74,0.64,0.54,0.64,0.74,-0.06,-0.36,-0.66
UWND,-4.7,-1.0,1.7,3.6,4.3,2.6,3.4,2.6,2.7
VWND,1.3,0.0,-3.9,-4.2,-6.1,-5.7,-3.8,-3.6,-3.2
WSPD,4.876474136094644,1.0,4.254409477236529,5.531726674375733,7.463243262818115,6.264982043070834,5.0990195135927845,4.440720662234904,4.186884283091665
