,2013-10-15 06:00:00,2013-10-15 09:00:00,2013-10-15 12:00:00,2013-10-15 15:00:00,2013-10-15 18:00:00,2013-10-15 21:00:00,2013-10-16 00:00:00,2013-10-16 03:00:00,2013-10-16 06:00:00
DWPC,7.14,7.86,8.73,11.07,13.57,14.08,14.81,15.83,10.13
HCLD,99.0,99.0,99.0,99.0,101.0,100.0,98.0,99.0,91.0
LCLD,0.0,0.0,0.0,28.0,96.0,94.0,68.0,83.0,5.0
MCLD,0.0,49.0,79.0,97.0,41.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,1.36,0.81,0.64,0.07,0.12,0.0
PRES,992.3,990.8,989.9,988.9,987.2,985.2,984.9,984.9,984.9
TMPC,11.64,12.14,12.24,13.34,15.64,16.44,15.44,16.24,12.34
UWND,-2.8,-1.7,-1.0,-0.8,-0.1,1.2,1.2,3.5,3.8
VWND,2.5,2.3,3.1,3.9,5.1,5.2,3.7,1.2,-0.2
WSPD,3.753664875824692,2.8600699292150185,3.2572994949804666,3.9812058474788765,5.10098029794274,5.336665625650534,3.889730067755345,3.6999999999999997,3.8052595180880893
