,2010-04-08 06:00:00,2010-04-08 09:00:00,2010-04-08 12:00:00,2010-04-08 15:00:00,2010-04-08 18:00:00,2010-04-08 21:00:00,2010-04-09 00:00:00,2010-04-09 03:00:00,2010-04-09 06:00:00
DWPC,7.52,4.11,1.63,1.82,1.74,1.62,1.58,1.86,1.81
HCLD,24.0,56.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
LCLD,23.0,98.0,100.0,100.0,100.0,100.0,100.0,96.0,72.0
MCLD,90.0,14.0,8.0,10.0,6.0,2.0,0.0,0.0,0.0
PRCP,0.0,0.35,0.12,0.15,0.01,0.0,0.03,0.0,0.0
PRES,976.2,978.1,980.8,983.0,984.1,984.3,985.9,988.3,988.7
TMPC,9.94,6.44,4.44,4.74,7.24,6.74,5.24,4.94,4.14
UWND,5.9,6.4,5.9,6.9,5.9,5.4,3.1,2.2,3.0
VWND,1.0,-4.0,-3.1,-3.2,-3.6,-3.8,-3.3,-1.4,0.4
WSPD,5.984145720150872,7.547184905645284,6.664833081180653,7.605918747922568,6.911584478250989,6.603029607687671,4.527692569068709,2.6076809620810595,3.026549190084311
