,2014-11-02 06:00:00,2014-11-02 09:00:00,2014-11-02 12:00:00,2014-11-02 15:00:00,2014-11-02 18:00:00,2014-11-02 21:00:00,2014-11-03 00:00:00,2014-11-03 03:00:00,2014-11-03 06:00:00
DWPC,-3.23,-4.19,-5.06,-5.52,-4.79,-3.15,-2.86,-3.0,-2.7
HCLD,0.0,0.0,0.0,3.0,25.0,25.0,35.0,3.0,-9999.0
LCLD,0.0,0.0,0.0,0.0,2.0,8.0,8.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,20.0,94.0,72.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,1001.8,1001.6,1001.8,1001.6,999.9,997.7,996.8,996.3,995.8
TMPC,-0.36,-0.56,-0.96,3.44,7.54,6.44,4.54,3.44,3.04
UWND,-1.7,-0.9,-0.2,-0.3,0.7,0.1,-0.3,0.7,1.4
VWND,0.8,2.2,2.9,4.0,5.2,4.5,5.2,5.3,4.9
WSPD,1.8788294228055935,2.3769728648009427,2.9068883707497264,4.011234224026316,5.246903848937962,4.50111097397076,5.208646657242167,5.346026561849464,5.096076922496364
