,2018-12-22 06:00:00,2018-12-22 09:00:00,2018-12-22 12:00:00,2018-12-22 15:00:00,2018-12-22 18:00:00,2018-12-22 21:00:00,2018-12-23 00:00:00,2018-12-23 03:00:00,2018-12-23 06:00:00
DWPC,-2.84,-3.56,-4.04,-4.53,-3.28,-0.58,0.29,-0.24,-1.58
HCLD,14.0,15.0,7.0,0.0,0.0,23.0,12.0,0.0,0.0
LCLD,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MCLD,8.0,0.0,0.0,0.0,0.0,26.0,13.0,0.0,19.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,982.8,984.0,985.3,986.7,985.4,984.7,986.0,988.1,988.8
TMPC,-0.76,-1.46,-1.66,0.24,4.54,6.54,3.44,1.74,0.24
UWND,3.0,2.8,1.5,0.8,0.6,3.3,2.9,4.3,3.2
VWND,-1.2,0.0,1.2,3.5,5.4,4.5,2.8,-0.4,-0.5
WSPD,3.2310988842807022,2.8,1.9209372712298547,3.5902646142032486,5.43323108288245,5.580322571321482,4.031128874149275,4.318564576337836,3.23882694814033
