,2015-07-20 06:00:00,2015-07-20 09:00:00,2015-07-20 12:00:00,2015-07-20 15:00:00,2015-07-20 18:00:00,2015-07-20 21:00:00,2015-07-21 00:00:00,2015-07-21 03:00:00,2015-07-21 06:00:00
DWPC,20.54,18.34,21.65,23.97,24.84,22.88,22.83,20.84,20.97
HCLD,53.0,39.0,41.0,66.0,92.0,100.0,66.0,33.0,11.0
LCLD,0.0,0.0,0.0,0.0,0.0,34.0,64.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,92.0,66.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,2.71,9.76,3.52,0.0,0.0
PRES,985.5,985.2,984.7,984.0,983.0,982.1,981.4,982.6,982.3
TMPC,21.54,19.54,23.34,27.34,29.34,24.44,25.14,22.34,22.14
UWND,0.8,-0.6,-0.4,1.3,2.5,0.3,1.1,2.3,2.7
VWND,-1.3,-0.8,1.9,3.6,2.3,1.6,1.3,-1.1,-2.6
WSPD,1.5264337522473748,1.0,1.9416487838947598,3.8275318418009276,3.3970575502926055,1.6278820596099708,1.7029386365926402,2.5495097567963922,3.7483329627982624
