,2016-09-26 06:00:00,2016-09-26 09:00:00,2016-09-26 12:00:00,2016-09-26 15:00:00,2016-09-26 18:00:00,2016-09-26 21:00:00,2016-09-27 00:00:00,2016-09-27 03:00:00,2016-09-27 06:00:00
DWPC,13.18,12.95,11.71,9.18,7.43,6.08,5.5,4.41,3.77
HCLD,49.0,49.0,99.0,67.0,-9999.0,0.0,0.0,0.0,0.0
LCLD,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,28.0,100.0,33.0,1.0,0.0,0.0,0.0,0.0
PRCP,0.0,1.79,2.34,0.0,0.0,0.0,0.0,0.0,0.0
PRES,989.6,989.8,990.7,991.0,991.0,989.8,990.1,991.2,990.3
TMPC,15.94,14.84,14.24,17.14,19.74,19.14,14.44,12.14,10.74
UWND,3.6,4.1,3.6,4.4,7.1,6.8,3.9,3.5,3.0
VWND,-2.6,-2.4,-1.9,-2.2,-1.5,-1.1,-0.1,-0.3,1.6
WSPD,4.440720662234904,4.750789408087881,4.070626487409524,4.919349550499538,7.256721022610694,6.888396039717809,3.9012818406262317,3.5128336140500593,3.4
