,2018-01-04 06:00:00,2018-01-04 09:00:00,2018-01-04 12:00:00,2018-01-04 15:00:00,2018-01-04 18:00:00,2018-01-04 21:00:00,2018-01-05 00:00:00,2018-01-05 03:00:00,2018-01-05 06:00:00
DWPC,-20.91,-22.23,-23.12,-21.86,-18.7,-17.8,-21.03,-22.19,-22.72
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRES,996.1,996.6,997.4,999.0,999.2,998.7,999.5,1000.0,1000.2
TMPC,-18.36,-19.46,-20.36,-18.76,-15.36,-14.56,-18.26,-19.36,-19.76
UWND,2.9,2.9,2.7,2.7,3.2,3.4,2.6,2.4,2.7
VWND,-2.8,-2.9,-3.1,-3.7,-3.4,-3.2,-2.2,-2.1,-1.6
WSPD,4.031128874149275,4.1012193308819755,4.110960958218893,4.580392996239516,4.669047011971501,4.669047011971501,3.4058772731852804,3.189043743820395,3.1384709652950433
