,2017-05-24 06:00:00,2017-05-24 09:00:00,2017-05-24 12:00:00,2017-05-24 15:00:00,2017-05-24 18:00:00,2017-05-24 21:00:00,2017-05-25 00:00:00,2017-05-25 03:00:00,2017-05-25 06:00:00
DWPC,12.77,12.7,12.47,12.09,12.89,13.15,13.51,12.2,11.09
HCLD,98.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,34.0
LCLD,97.0,96.0,58.0,95.0,87.0,57.0,47.0,91.0,99.0
MCLD,95.0,100.0,98.0,92.0,46.0,83.0,77.0,83.0,41.0
PRCP,0.0,5.39,1.82,0.73,0.38,0.51,0.3,0.32,0.04
PRES,976.4,974.7,973.9,973.6,972.8,971.9,972.3,973.3,972.9
TMPC,13.64,13.34,13.24,14.14,16.34,15.94,15.44,13.54,12.44
UWND,0.9,-0.8,0.0,-0.2,1.0,0.5,0.7,1.1,2.3
VWND,-2.2,-1.9,-2.0,-3.6,-4.8,-5.6,-5.0,-5.0,-5.1
WSPD,2.3769728648009427,2.0615528128088303,2.0,3.605551275463989,4.903060268852505,5.622277118748238,5.048762224545735,5.119570294468081,5.594640292279745
