,2016-12-24 06:00:00,2016-12-24 09:00:00,2016-12-24 12:00:00,2016-12-24 15:00:00,2016-12-24 18:00:00,2016-12-24 21:00:00,2016-12-25 00:00:00,2016-12-25 03:00:00,2016-12-25 06:00:00
DWPC,2.3,2.32,1.74,2.17,3.2,3.93,2.6,2.98,3.04
HCLD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCLD,98.0,97.0,99.0,77.0,1.0,45.0,97.0,99.0,99.0
MCLD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRCP,0.0,0.12,0.01,0.0,0.0,0.01,0.05,0.07,0.11
PRES,988.9,989.9,992.7,994.3,995.8,995.4,997.2,998.4,999.0
TMPC,2.64,2.64,2.14,2.64,5.64,5.74,3.64,3.94,3.64
UWND,2.3,2.6,2.1,0.8,-1.2,-0.7,-0.6,-1.9,-2.7
VWND,2.7,0.6,0.3,-1.5,0.5,2.0,1.1,0.3,-0.2
WSPD,3.5468295701936396,2.668332812825267,2.1213203435596424,1.7,1.3,2.118962010041709,1.252996408614167,1.9235384061671343,2.7073972741361767
